1,35,223,169,125
1,36,223,169,125
1,37,223,167,122
1,38,222,166,121
1,39,222,165,122
1,40,223,166,122
1,41,222,166,122
1,42,223,164,122
1,43,223,168,123
1,44,225,172,130
1,45,225,174,131
1,46,225,175,131
1,47,224,172,130
1,48,224,171,128
1,49,224,170,126
1,50,223,170,126
1,51,223,170,125
1,52,223,170,126
1,53,224,171,129
1,54,225,173,131
1,55,224,171,130
1,56,224,172,129
1,57,225,175,133
1,58,225,176,135
1,59,225,176,133
1,60,224,174,130
1,61,224,174,130
1,62,225,176,134
1,63,226,175,135
1,64,225,175,134
1,65,226,174,134
1,66,226,177,136
1,67,227,179,138
1,68,225,175,131
1,69,224,172,129
1,70,225,172,131
1,71,226,176,135
1,72,226,180,139
1,73,227,181,140
1,74,227,180,140
1,75,226,179,138
1,76,226,176,136
1,77,226,178,137
1,78,226,178,138
1,79,226,178,138
1,80,226,177,137
1,81,226,175,135
1,82,224,172,130
1,83,224,170,128
1,84,224,170,128
1,85,226,172,132
1,86,226,175,136
1,87,226,178,138
1,88,226,178,138
1,89,226,176,136
1,90,226,173,133
1,91,225,172,131
1,92,225,172,132
1,93,226,173,134
1,94,226,173,134
1,95,224,170,130
1,96,224,169,128
1,97,224,169,128
1,98,223,168,129
1,99,224,169,130
1,100,225,170,132
1,101,225,168,129
1,102,224,166,126
1,103,224,170,130
1,104,225,171,133
1,105,225,169,131
1,106,225,166,127
1,107,222,161,119
1,108,222,162,123
1,109,222,160,121
1,110,222,159,118
1,111,220,157,115
1,112,222,158,118
1,113,223,161,122
1,114,223,161,123
1,115,224,162,124
1,116,222,160,120
1,117,220,155,114
1,118,221,154,115
1,119,221,154,115
1,120,221,153,112
1,121,219,147,106
1,122,218,143,103
1,123,219,144,104
1,124,218,143,103
1,125,218,143,102
1,126,218,141,99
1,127,217,140,98
2,0,225,174,129
2,1,226,175,131
2,2,225,174,131
2,3,224,171,127
2,4,223,170,125
2,5,223,170,126
2,6,223,170,126
2,7,225,172,129
2,8,225,173,130
2,9,225,172,128
2,10,225,172,129
2,11,224,170,126
2,12,223,169,125
2,13,225,173,128
2,14,225,172,128
2,15,223,169,125
2,16,223,166,121
2,17,223,165,122
2,18,223,165,122
2,19,223,165,121
2,20,224,168,124
2,21,223,166,122
2,22,222,164,119
2,23,223,166,123
2,24,223,168,125
2,25,223,169,125
2,26,223,167,123
2,27,223,168,123
2,28,223,169,125
2,29,223,168,124
2,30,223,166,121
2,31,223,167,123
2,32,222,165,121
2,33,222,165,120
2,34,223,167,124
2,35,223,170,126
2,36,223,169,125
2,37,223,168,123
2,38,223,169,125
2,39,223,168,125
2,40,223,166,123
2,41,223,165,121
2,42,223,164,122
2,43,223,168,124
2,44,223,169,126
2,45,224,171,127
2,46,225,172,129
2,47,224,171,130
2,48,224,171,129
2,49,223,170,126
2,50,223,170,126
2,51,223,169,125
2,52,224,170,126
2,53,223,170,127
2,54,224,172,129
2,55,225,174,131
2,56,225,174,131
2,57,225,175,133
2,58,225,175,132
2,59,224,174,131
2,60,224,171,129
2,61,223,170,128
2,62,224,172,131
2,63,225,175,134
2,64,225,176,135
2,65,225,173,133
2,66,224,174,132
2,67,225,177,135
2,68,225,175,134
2,69,225,174,132
2,70,225,173,131
2,71,225,176,134
2,72,226,178,138
2,73,227,181,141
2,74,227,182,141
2,75,226,178,137
2,76,225,175,135
2,77,226,176,135
2,78,226,178,138
2,79,227,179,139
2,80,227,180,139
2,81,227,177,136
2,82,224,171,129
2,83,224,170,126
2,84,224,171,130
2,85,225,173,133
2,86,226,175,135
2,87,225,174,133
2,88,225,174,132
2,89,226,175,135
2,90,226,175,135
2,91,226,173,133
2,92,225,172,132
2,93,225,173,133
2,94,225,173,133
2,95,226,173,133
2,96,226,173,133
2,97,226,173,133
2,98,226,173,133
2,99,225,172,132
2,100,224,171,131
2,101,223,167,128
2,102,223,167,126
2,103,225,172,132
2,104,225,173,133
2,105,225,171,131
2,106,224,168,129
2,107,223,163,123
2,108,223,164,124
2,109,223,163,123
2,110,224,164,125
2,111,223,163,122
2,112,223,160,121
2,113,223,162,123
2,114,224,163,125
2,115,223,161,121
2,116,222,159,118
2,117,220,154,113
2,118,220,154,114
2,119,221,154,113
2,120,220,153,110
2,121,218,147,105
2,122,218,144,103
2,123,219,145,104
2,124,218,144,103
2,125,218,141,99
2,126,217,139,98
2,127,217,139,98
3,0,224,174,130
3,1,225,175,131
3,2,224,175,131
3,3,224,172,128
3,4,224,170,126
3,5,224,170,128
3,6,224,170,125
3,7,225,172,129
3,8,225,173,130
3,9,224,171,127
3,10,224,172,127
3,11,224,171,126
3,12,223,169,124
3,13,224,170,125
3,14,224,171,127
3,15,224,170,126
3,16,223,165,122
3,17,223,165,123
3,18,223,166,122
3,19,223,165,121
3,20,223,166,121
3,21,223,164,120
3,22,223,163,119
3,23,222,165,121
3,24,223,169,125
3,25,223,170,126
3,26,223,169,124
3,27,223,167,122
3,28,224,169,126
3,29,223,168,124
3,30,222,165,122
3,31,223,166,123
3,32,223,166,123
3,33,223,168,124
3,34,222,168,124
3,35,222,169,125
3,36,223,170,126
3,37,223,169,124
3,38,223,169,125
3,39,223,169,125
3,40,223,167,123
3,41,223,165,122
3,42,223,165,122
3,43,223,168,125
3,44,224,170,126
3,45,223,170,126
3,46,224,170,126
3,47,224,170,126
3,48,223,170,127
3,49,223,170,125
3,50,223,169,124
3,51,222,168,124
3,52,223,169,126
3,53,224,170,128
3,54,223,171,128
3,55,224,172,129
3,56,225,175,133
3,57,226,176,135
3,58,226,175,134
3,59,225,173,132
3,60,225,171,130
3,61,224,173,131
3,62,224,170,129
3,63,224,172,129
3,64,226,175,134
3,65,226,175,134
3,66,224,173,130
3,67,224,174,131
3,68,225,175,133
3,69,226,177,136
3,70,226,177,136
3,71,225,176,135
3,72,226,178,137
3,73,226,178,137
3,74,227,178,137
3,75,227,176,136
3,76,226,175,135
3,77,227,177,137
3,78,226,177,137
3,79,226,179,138
3,80,226,179,139
3,81,227,178,138
3,82,225,174,132
3,83,224,171,128
3,84,225,173,133
3,85,226,174,134
3,86,226,174,134
3,87,225,173,132
3,88,224,171,129
3,89,226,175,135
3,90,226,177,137
3,91,225,173,133
3,92,224,168,127
3,93,223,167,127
3,94,224,170,130
3,95,225,172,132
3,96,225,173,132
3,97,225,172,131
3,98,225,173,133
3,99,225,173,133
3,100,225,172,132
3,101,224,170,130
3,102,224,167,127
3,103,224,169,130
3,104,225,172,132
3,105,226,173,133
3,106,226,174,134
3,107,225,170,131
3,108,223,167,127
3,109,223,166,126
3,110,223,165,126
3,111,223,164,125
3,112,223,162,123
3,113,223,163,123
3,114,223,163,122
3,115,223,160,119
3,116,222,158,116
3,117,220,155,114
3,118,220,153,112
3,119,220,152,110
3,120,220,148,108
3,121,218,145,104
3,122,218,146,105
3,123,220,147,108
3,124,219,147,107
3,125,218,143,103
3,126,217,140,99
3,127,216,137,96
4,0,225,174,131
4,1,224,174,130
4,2,225,174,129
4,3,225,173,129
4,4,225,173,131
4,5,225,172,131
4,6,223,171,126
4,7,224,170,126
4,8,224,170,127
4,9,224,171,127
4,10,224,172,127
4,11,224,171,127
4,12,224,171,127
4,13,223,170,125
4,14,223,170,126
4,15,223,168,125
4,16,222,165,123
4,17,222,164,122
4,18,223,164,120
4,19,223,164,120
4,20,222,163,119
4,21,223,162,118
4,22,223,162,117
4,23,222,161,117
4,24,223,163,120
4,25,223,166,122
4,26,223,166,121
4,27,222,167,122
4,28,223,169,125
4,29,223,168,124
4,30,224,167,124
4,31,223,166,123
4,32,223,165,123
4,33,223,168,124
4,34,223,169,125
4,35,223,170,126
4,36,223,170,126
4,37,223,169,125
4,38,223,169,125
4,39,224,168,124
4,40,223,166,123
4,41,223,165,123
4,42,222,161,119
4,43,222,163,120
4,44,223,169,126
4,45,224,172,130
4,46,224,170,127
4,47,224,170,126
4,48,224,171,127
4,49,224,171,127
4,50,223,170,126
4,51,223,169,125
4,52,223,170,128
4,53,224,171,129
4,54,224,171,129
4,55,224,169,128
4,56,225,173,131
4,57,225,171,133
4,58,225,167,129
4,59,224,166,128
4,60,223,165,127
4,61,225,169,131
4,62,225,167,129
4,63,224,170,129
4,64,225,172,133
4,65,225,172,132
4,66,224,171,128
4,67,225,172,131
4,68,226,175,135
4,69,227,177,137
4,70,226,176,136
4,71,226,176,135
4,72,226,176,136
4,73,225,177,136
4,74,225,176,135
4,75,226,174,134
4,76,227,175,135
4,77,227,178,138
4,78,227,179,138
4,79,226,178,136
4,80,226,178,137
4,81,226,179,137
4,82,225,176,134
4,83,224,171,131
4,84,225,172,132
4,85,226,174,134
4,86,226,174,134
4,87,225,174,134
4,88,226,175,134
4,89,226,176,135
4,90,227,176,136
4,91,226,174,134
4,92,224,170,130
4,93,224,171,131
4,94,224,172,132
4,95,226,172,134
4,96,225,173,133
4,97,224,171,129
4,98,224,169,129
4,99,224,169,129
4,100,224,170,131
4,101,224,169,130
4,102,224,167,127
4,103,224,168,128
4,104,226,173,134
4,105,226,174,134
4,106,225,173,133
4,107,224,170,131
4,108,223,167,128
4,109,223,165,125
4,110,223,165,126
4,111,223,163,123
4,112,223,163,125
4,113,223,162,123
4,114,223,161,121
4,115,223,161,122
4,116,222,160,119
4,117,221,158,117
4,118,220,155,113
4,119,220,154,112
4,120,220,152,112
4,121,220,151,110
4,122,220,149,107
4,123,220,148,107
4,124,219,146,107
4,125,218,145,105
4,126,217,142,100
4,127,217,138,96
5,0,225,172,128
5,1,224,172,129
5,2,223,171,126
5,3,224,172,127
5,4,224,173,130
5,5,224,173,130
5,6,224,171,127
5,7,223,170,126
5,8,223,169,125
5,9,224,171,127
5,10,225,172,129
5,11,224,172,127
5,12,223,171,126
5,13,223,170,124
5,14,223,169,125
5,15,223,170,126
5,16,224,169,126
5,17,222,165,122
5,18,222,165,120
5,19,222,164,120
5,20,223,162,118
5,21,222,161,117
5,22,223,160,117
5,23,221,159,116
5,24,222,161,117
5,25,222,163,119
5,26,222,163,120
5,27,222,164,119
5,28,222,165,121
5,29,223,165,122
5,30,223,164,122
5,31,222,164,121
5,32,223,164,122
5,33,223,168,125
5,34,224,170,126
5,35,223,169,125
5,36,222,168,123
5,37,223,167,122
5,38,223,166,121
5,39,222,163,121
5,40,223,162,121
5,41,222,160,119
5,42,223,160,118
5,43,222,163,120
5,44,223,165,123
5,45,223,167,126
5,46,223,170,128
5,47,224,171,127
5,48,224,171,127
5,49,224,171,127
5,50,223,170,126
5,51,223,169,125
5,52,223,169,127
5,53,223,170,128
5,54,224,169,127
5,55,223,165,125
5,56,223,162,124
5,57,202,140,110
5,58,189,138,112
5,59,186,137,112
5,60,193,157,136
5,61,188,151,127
5,62,161,124,101
5,63,177,123,98
5,64,191,133,103
5,65,198,135,104
5,66,220,156,121
5,67,225,166,129
5,68,225,168,130
5,69,225,171,132
5,70,225,172,132
5,71,225,174,134
5,72,226,178,138
5,73,226,178,138
5,74,226,177,136
5,75,226,177,137
5,76,226,178,137
5,77,226,180,138
5,78,227,182,141
5,79,226,179,138
5,80,225,176,134
5,81,225,176,135
5,82,225,175,135
5,83,226,173,133
5,84,226,172,134
5,85,226,176,136
5,86,226,176,135
5,87,225,175,135
5,88,226,175,135
5,89,225,174,134
5,90,226,174,135
5,91,225,173,134
5,92,226,174,134
5,93,226,175,135
5,94,226,174,134
5,95,226,173,133
5,96,227,174,135
5,97,226,173,133
5,98,225,172,132
5,99,224,169,130
5,100,224,170,131
5,101,225,171,131
5,102,225,171,132
5,103,224,171,130
5,104,225,173,132
5,105,225,172,132
5,106,224,167,126
5,107,223,164,124
5,108,224,165,125
5,109,223,165,124
5,110,224,166,127
5,111,223,164,125
5,112,223,164,125
5,113,222,163,123
5,114,223,163,124
5,115,223,163,123
5,116,222,161,120
5,117,221,157,116
5,118,220,152,110
5,119,220,153,111
5,120,220,155,114
5,121,221,155,114
5,122,221,153,111
5,123,219,147,105
5,124,218,144,103
5,125,218,143,103
5,126,216,141,99
5,127,217,141,99
6,0,224,171,127
6,1,224,171,127
6,2,223,171,125
6,3,224,171,127
6,4,225,172,129
6,5,223,171,126
6,6,223,169,124
6,7,222,169,125
6,8,223,169,125
6,9,223,170,126
6,10,225,172,129
6,11,224,171,127
6,12,224,171,127
6,13,223,168,124
6,14,222,166,122
6,15,223,168,124
6,16,223,168,124
6,17,223,165,122
6,18,223,163,119
6,19,223,163,119
6,20,222,160,116
6,21,221,159,115
6,22,222,159,116
6,23,222,159,116
6,24,222,162,118
6,25,223,162,120
6,26,222,161,119
6,27,222,161,117
6,28,223,162,118
6,29,223,162,119
6,30,223,163,121
6,31,223,163,122
6,32,222,164,122
6,33,223,168,124
6,34,223,169,125
6,35,224,170,126
6,36,223,167,124
6,37,223,164,120
6,38,222,162,118
6,39,222,158,116
6,40,223,157,121
6,41,221,154,120
6,42,220,153,116
6,43,222,159,120
6,44,221,152,113
6,45,220,149,111
6,46,224,165,126
6,47,221,161,119
6,48,223,167,124
6,49,221,161,120
6,50,202,142,108
6,51,181,123,91
6,52,185,128,98
6,53,206,146,110
6,54,195,132,100
6,55,171,116,88
6,56,111,74,60
6,57,79,66,60
6,58,119,111,96
6,59,129,119,99
6,60,130,120,104
6,61,117,107,91
6,62,106,95,81
6,63,127,113,93
6,64,145,131,110
6,65,155,137,113
6,66,173,145,119
6,67,178,139,112
6,68,194,138,107
6,69,213,149,115
6,70,223,164,124
6,71,226,175,136
6,72,227,180,140
6,73,227,179,139
6,74,227,179,139
6,75,227,180,140
6,76,227,181,140
6,77,227,180,139
6,78,227,182,141
6,79,226,181,139
6,80,225,176,134
6,81,225,172,130
6,82,225,173,133
6,83,225,174,134
6,84,226,175,135
6,85,226,178,138
6,86,227,179,139
6,87,225,176,135
6,88,225,173,131
6,89,225,172,130
6,90,226,173,134
6,91,226,175,136
6,92,226,178,138
6,93,226,178,137
6,94,225,174,134
6,95,225,172,133
6,96,226,173,134
6,97,226,174,135
6,98,226,175,135
6,99,226,173,134
6,100,225,173,133
6,101,226,174,135
6,102,226,174,135
6,103,225,173,131
6,104,225,172,132
6,105,225,171,132
6,106,222,165,125
6,107,223,162,122
6,108,223,164,124
6,109,224,164,124
6,110,224,167,129
6,111,224,167,128
6,112,224,164,124
6,113,222,163,123
6,114,222,164,123
6,115,222,162,119
6,116,221,157,115
6,117,221,154,113
6,118,220,152,111
6,119,220,153,111
6,120,220,154,112
6,121,220,154,112
6,122,219,152,110
6,123,219,149,107
6,124,218,144,103
6,125,217,142,102
6,126,217,142,101
6,127,218,143,103
7,0,224,171,127
7,1,223,169,125
7,2,224,170,126
7,3,225,172,129
7,4,224,171,127
7,5,224,171,126
7,6,223,170,125
7,7,223,169,125
7,8,223,169,125
7,9,223,170,126
7,10,224,171,127
7,11,224,171,127
7,12,224,171,127
7,13,223,169,125
7,14,223,166,123
7,15,223,166,123
7,16,224,167,124
7,17,222,163,120
7,18,223,162,118
7,19,222,161,117
7,20,221,157,114
7,21,220,156,113
7,22,221,157,114
7,23,222,160,118
7,24,222,161,119
7,25,222,163,121
7,26,222,163,121
7,27,223,162,118
7,28,223,162,118
7,29,222,162,120
7,30,224,166,123
7,31,223,168,126
7,32,223,169,126
7,33,223,169,126
7,34,224,172,129
7,35,224,172,129
7,36,223,168,124
7,37,223,162,119
7,38,219,151,111
7,39,209,143,111
7,40,179,142,117
7,41,181,161,138
7,42,187,164,142
7,43,155,126,103
7,44,146,111,92
7,45,110,80,68
7,46,125,88,74
7,47,127,89,71
7,48,114,76,61
7,49,74,47,40
7,50,49,35,30
7,51,30,21,23
7,52,46,37,37
7,53,47,37,36
7,54,51,42,40
7,55,81,72,66
7,56,41,37,41
7,57,135,126,111
7,58,130,124,108
7,59,109,105,92
7,60,82,76,70
7,61,111,102,87
7,62,145,130,105
7,63,173,158,132
7,64,186,175,149
7,65,186,174,150
7,66,176,164,140
7,67,161,150,126
7,68,158,146,122
7,69,145,120,95
7,70,217,160,127
7,71,226,172,134
7,72,227,178,138
7,73,227,178,138
7,74,228,180,140
7,75,227,181,140
7,76,227,182,141
7,77,226,181,140
7,78,226,180,140
7,79,226,178,137
7,80,225,175,132
7,81,224,171,129
7,82,225,172,131
7,83,227,175,135
7,84,226,177,137
7,85,227,178,138
7,86,227,179,139
7,87,225,177,135
7,88,225,173,131
7,89,225,173,131
7,90,225,173,133
7,91,226,176,136
7,92,227,178,138
7,93,226,177,137
7,94,226,175,135
7,95,226,174,134
7,96,226,174,135
7,97,225,173,134
7,98,226,175,134
7,99,226,174,135
7,100,226,174,135
7,101,226,174,135
7,102,226,173,133
7,103,225,172,130
7,104,224,171,131
7,105,224,171,132
7,106,224,170,130
7,107,224,168,127
7,108,223,166,126
7,109,223,165,124
7,110,223,167,128
7,111,224,167,128
7,112,224,166,126
7,113,223,165,125
7,114,222,162,121
7,115,222,159,118
7,116,221,157,116
7,117,221,157,116
7,118,222,159,120
7,119,222,158,119
7,120,221,155,113
7,121,220,155,113
7,122,220,154,113
7,123,219,149,108
7,124,218,144,103
7,125,218,145,104
7,126,219,146,106
7,127,220,147,107
8,0,224,170,126
8,1,224,168,125
8,2,224,170,127
8,3,225,172,130
8,4,224,172,129
8,5,224,172,128
8,6,224,172,129
8,7,224,171,128
8,8,223,170,127
8,9,224,171,127
8,10,224,171,128
8,11,224,171,129
8,12,224,172,128
8,13,223,170,126
8,14,223,168,124
8,15,223,167,124
8,16,223,166,123
8,17,223,164,121
8,18,222,162,117
8,19,223,162,118
8,20,221,159,116
8,21,221,157,114
8,22,222,161,118
8,23,223,163,121
8,24,222,164,119
8,25,222,165,123
8,26,223,166,122
8,27,223,162,118
8,28,222,161,117
8,29,222,162,119
8,30,223,166,122
8,31,224,168,124
8,32,223,168,125
8,33,223,168,126
8,34,223,170,127
8,35,223,166,124
8,36,215,151,115
8,37,182,120,93
8,38,122,83,68
8,39,95,80,70
8,40,105,95,82
8,41,119,109,93
8,42,129,120,102
8,43,133,126,109
8,44,113,105,90
8,45,140,127,110
8,46,140,131,114
8,47,74,69,64
8,48,68,61,59
8,49,43,37,38
8,50,76,67,62
8,51,33,27,30
8,52,37,29,32
8,53,55,47,46
8,54,84,79,71
8,55,84,75,69
8,56,64,57,52
8,57,193,184,165
8,58,157,152,134
8,59,118,116,100
8,60,83,77,70
8,61,167,154,135
8,62,213,196,172
8,63,215,199,175
8,64,227,212,191
8,65,223,212,195
8,66,178,171,151
8,67,126,120,104
8,68,109,104,92
8,69,93,89,80
8,70,144,119,101
8,71,223,167,128
8,72,225,176,136
8,73,227,178,138
8,74,227,179,138
8,75,227,181,140
8,76,227,181,140
8,77,226,181,140
8,78,227,180,140
8,79,226,177,136
8,80,225,173,133
8,81,225,172,131
8,82,225,174,133
8,83,226,176,135
8,84,226,177,136
8,85,226,177,137
8,86,227,178,138
8,87,225,177,136
8,88,225,175,133
8,89,225,174,132
8,90,226,174,133
8,91,227,177,137
8,92,226,178,138
8,93,225,175,133
8,94,225,173,134
8,95,226,174,134
8,96,227,176,136
8,97,226,176,136
8,98,227,175,135
8,99,227,175,135
8,100,226,174,134
8,101,226,174,135
8,102,225,172,132
8,103,223,170,129
8,104,224,170,131
8,105,224,170,130
8,106,224,171,130
8,107,225,172,132
8,108,225,171,131
8,109,225,171,131
8,110,225,171,132
8,111,224,170,130
8,112,224,168,128
8,113,224,168,127
8,114,223,166,125
8,115,223,164,124
8,116,223,162,123
8,117,222,161,120
8,118,224,162,122
8,119,222,160,121
8,120,221,157,115
8,121,221,159,117
8,122,221,157,116
8,123,220,152,110
8,124,218,145,104
8,125,219,149,108
8,126,220,150,109
8,127,219,151,110
9,0,223,170,126
9,1,223,169,125
9,2,224,170,128
9,3,225,173,130
9,4,224,174,131
9,5,224,174,131
9,6,225,174,130
9,7,224,172,129
9,8,225,173,131
9,9,225,174,131
9,10,224,174,130
9,11,224,171,127
9,12,223,170,126
9,13,223,169,125
9,14,222,169,125
9,15,223,168,125
9,16,224,166,124
9,17,222,164,120
9,18,223,163,119
9,19,223,162,118
9,20,223,162,119
9,21,222,160,118
9,22,223,162,120
9,23,223,165,122
9,24,223,166,122
9,25,223,168,125
9,26,223,168,124
9,27,222,166,121
9,28,222,164,119
9,29,222,163,118
9,30,223,164,120
9,31,222,164,120
9,32,222,165,122
9,33,222,159,118
9,34,204,135,102
9,35,161,112,88
9,36,124,99,81
9,37,109,97,82
9,38,139,126,108
9,39,163,151,129
9,40,163,153,131
9,41,139,130,109
9,42,104,97,84
9,43,61,53,49
9,44,56,46,42
9,45,72,61,52
9,46,127,116,98
9,47,119,113,99
9,48,90,89,81
9,49,134,128,115
9,50,127,121,109
9,51,23,18,23
9,52,60,53,52
9,53,61,55,51
9,54,59,54,53
9,55,188,178,158
9,56,61,56,52
9,57,174,167,147
9,58,174,167,148
9,59,148,141,122
9,60,162,153,132
9,61,208,198,178
9,62,148,139,119
9,63,151,136,113
9,64,189,171,145
9,65,225,211,193
9,66,244,235,221
9,67,219,214,203
9,68,110,107,100
9,69,51,49,51
9,70,55,44,44
9,71,218,155,119
9,72,224,170,129
9,73,226,174,134
9,74,226,176,133
9,75,226,178,135
9,76,226,179,137
9,77,226,180,138
9,78,226,178,136
9,79,225,175,133
9,80,225,173,132
9,81,226,174,134
9,82,225,175,134
9,83,226,177,136
9,84,226,177,136
9,85,225,176,135
9,86,227,178,138
9,87,226,178,137
9,88,225,176,134
9,89,225,175,133
9,90,226,178,136
9,91,227,180,140
9,92,227,179,139
9,93,226,177,136
9,94,226,177,137
9,95,226,176,136
9,96,226,177,137
9,97,226,175,135
9,98,227,175,134
9,99,226,174,134
9,100,226,174,134
9,101,226,174,135
9,102,225,173,133
9,103,224,171,129
9,104,224,171,131
9,105,223,169,128
9,106,223,168,126
9,107,223,168,128
9,108,225,171,132
9,109,227,175,137
9,110,226,174,136
9,111,225,174,134
9,112,225,172,132
9,113,224,169,128
9,114,223,168,127
9,115,224,167,127
9,116,223,164,124
9,117,222,161,120
9,118,223,160,120
9,119,222,159,117
9,120,221,158,117
9,121,222,160,119
9,122,221,159,116
9,123,220,155,112
9,124,220,150,108
9,125,219,150,108
9,126,219,150,109
9,127,219,152,110
10,0,223,169,125
10,1,223,169,125
10,2,224,172,128
10,3,224,172,130
10,4,225,172,128
10,5,225,172,128
10,6,225,172,129
10,7,224,173,130
10,8,225,175,132
10,9,225,175,132
10,10,225,174,129
10,11,224,170,126
10,12,223,169,125
10,13,223,169,125
10,14,223,170,126
10,15,224,172,129
10,16,224,170,128
10,17,223,168,123
10,18,222,163,118
10,19,222,162,118
10,20,222,163,119
10,21,222,163,121
10,22,222,163,121
10,23,222,164,121
10,24,223,166,123
10,25,222,167,123
10,26,223,169,125
10,27,223,170,126
10,28,224,170,126
10,29,223,166,122
10,30,223,164,120
10,31,222,163,120
10,32,221,157,116
10,33,207,140,105
10,34,150,119,91
10,35,153,135,109
10,36,180,164,140
10,37,184,170,145
10,38,186,171,147
10,39,173,159,132
10,40,181,167,142
10,41,210,197,178
10,42,175,164,146
10,43,81,72,64
10,44,64,53,49
10,45,72,60,53
10,46,126,114,97
10,47,128,121,108
10,48,121,117,107
10,49,64,61,62
10,50,162,157,139
10,51,42,40,41
10,52,88,83,73
10,53,82,76,68
10,54,74,72,68
10,55,154,149,131
10,56,15,13,20
10,57,137,130,114
10,58,175,168,149
10,59,184,176,156
10,60,195,186,167
10,61,217,208,191
10,62,188,178,155
10,63,179,164,138
10,64,178,160,133
10,65,221,206,185
10,66,233,218,199
10,67,242,228,214
10,68,239,231,218
10,69,122,113,103
10,70,40,29,30
10,71,205,141,107
10,72,224,172,130
10,73,225,173,131
10,74,224,172,129
10,75,225,175,134
10,76,226,177,136
10,77,225,176,135
10,78,225,173,131
10,79,224,171,129
10,80,225,172,130
10,81,226,174,134
10,82,227,175,135
10,83,226,176,134
10,84,226,177,136
10,85,226,177,135
10,86,226,177,138
10,87,227,179,139
10,88,226,178,137
10,89,226,177,136
10,90,226,179,137
10,91,226,179,138
10,92,226,177,137
10,93,226,177,136
10,94,226,177,137
10,95,226,177,136
10,96,226,176,135
10,97,225,172,132
10,98,225,172,130
10,99,225,172,131
10,100,226,174,134
10,101,225,174,134
10,102,225,174,134
10,103,225,172,132
10,104,224,171,129
10,105,224,170,129
10,106,223,168,126
10,107,223,166,126
10,108,223,168,127
10,109,226,172,133
10,110,225,173,133
10,111,224,172,132
10,112,225,172,130
10,113,223,167,126
10,114,223,168,128
10,115,224,167,128
10,116,223,161,121
10,117,221,157,115
10,118,221,158,116
10,119,221,159,116
